split,budget,channel,snr_db,policy,f1,payload_msym,n_frames,bler_F,lambda_star,rho_E,rho_L,rho_F
culver,0.3,awgn,16.0,fixed_L,0.8466425654545454,0.023999999999999997,550,0.0,0.0,,,
culver,0.3,awgn,16.0,fixed_F,0.9059019545454545,0.99,550,0.0,0.0,,,
culver,0.3,awgn,16.0,feature_ceiling,0.9059019533667091,0.99,550,0.0,0.0,,,
culver,0.3,awgn,16.0,oracle_masked,0.908434829090909,0.8336836363636364,550,0.0,0.0,0.0,0.1618181818181818,0.8381818181818181
culver,0.3,awgn,16.0,oracle_lambda,0.908434829090909,0.8336836363636364,550,0.0,0.0,0.0,0.1618181818181818,0.8381818181818181
culver,0.3,awgn,16.0,catosg,0.8934969254545454,0.6035999999999999,550,0.0,0.0,0.0,0.4,0.6
culver,0.3,awgn,18.0,fixed_L,0.8466425654545454,0.023999999999999997,550,0.0,0.0,,,
culver,0.3,awgn,18.0,fixed_F,0.9059019545454545,0.99,550,0.0,0.0,,,
culver,0.3,awgn,18.0,feature_ceiling,0.9059019533667091,0.99,550,0.0,0.0,,,
culver,0.3,awgn,18.0,oracle_masked,0.908434829090909,0.8336836363636364,550,0.0,0.0,0.0,0.1618181818181818,0.8381818181818181
culver,0.3,awgn,18.0,oracle_lambda,0.908434829090909,0.8336836363636364,550,0.0,0.0,0.0,0.1618181818181818,0.8381818181818181
culver,0.3,awgn,18.0,catosg,0.89359086,0.6053563636363636,550,0.0,0.0,0.0,0.3981818181818182,0.6018181818181818
culver,0.3,awgn,20.0,fixed_L,0.8466425654545454,0.023999999999999997,550,0.0,0.0,,,
culver,0.3,awgn,20.0,fixed_F,0.9059019545454545,0.99,550,0.0,0.0,,,
culver,0.3,awgn,20.0,feature_ceiling,0.9059019533667091,0.99,550,0.0,0.0,,,
culver,0.3,awgn,20.0,oracle_masked,0.908434829090909,0.8336836363636364,550,0.0,0.0,0.0,0.1618181818181818,0.8381818181818181
culver,0.3,awgn,20.0,oracle_lambda,0.908434829090909,0.8336836363636364,550,0.0,0.0,0.0,0.1618181818181818,0.8381818181818181
culver,0.3,awgn,20.0,catosg,0.8935127181818181,0.6018436363636364,550,0.0,0.0,0.0,0.4018181818181818,0.5981818181818181
culver,0.3,rayleigh,0.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.0,,,
culver,0.3,rayleigh,0.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.0,,,
culver,0.3,rayleigh,0.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.0,,,
culver,0.3,rayleigh,0.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.0,0.13272727272727272,0.8672727272727273,0.0
culver,0.3,rayleigh,0.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.0,0.13272727272727272,0.8672727272727273,0.0
culver,0.3,rayleigh,0.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.0,0.0,1.0,0.0
culver,0.3,rayleigh,2.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.0,,,
culver,0.3,rayleigh,2.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.0,,,
culver,0.3,rayleigh,2.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.0,,,
culver,0.3,rayleigh,2.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.0,0.13272727272727272,0.8672727272727273,0.0
culver,0.3,rayleigh,2.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.0,0.13272727272727272,0.8672727272727273,0.0
culver,0.3,rayleigh,2.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.0,0.0,1.0,0.0
culver,0.3,rayleigh,4.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.0,,,
culver,0.3,rayleigh,4.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.0,,,
culver,0.3,rayleigh,4.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.0,,,
culver,0.3,rayleigh,4.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.0,0.13272727272727272,0.8672727272727273,0.0
culver,0.3,rayleigh,4.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.0,0.13272727272727272,0.8672727272727273,0.0
culver,0.3,rayleigh,4.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.0,0.0,1.0,0.0
culver,0.3,rayleigh,6.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.0,,,
culver,0.3,rayleigh,6.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.0,,,
culver,0.3,rayleigh,6.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.0,,,
culver,0.3,rayleigh,6.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.0,0.13272727272727272,0.8672727272727273,0.0
culver,0.3,rayleigh,6.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.0,0.13272727272727272,0.8672727272727273,0.0
culver,0.3,rayleigh,6.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.0,0.0,1.0,0.0
culver,0.3,rayleigh,8.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.0,,,
culver,0.3,rayleigh,8.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.0,,,
culver,0.3,rayleigh,8.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.0,,,
culver,0.3,rayleigh,8.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.0,0.13272727272727272,0.8672727272727273,0.0
culver,0.3,rayleigh,8.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.0,0.13272727272727272,0.8672727272727273,0.0
culver,0.3,rayleigh,8.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.0,0.0,1.0,0.0
culver,0.3,rayleigh,10.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.0,,,
culver,0.3,rayleigh,10.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.0,,,
culver,0.3,rayleigh,10.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.0,,,
culver,0.3,rayleigh,10.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.0,0.13272727272727272,0.8672727272727273,0.0
culver,0.3,rayleigh,10.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.0,0.13272727272727272,0.8672727272727273,0.0
culver,0.3,rayleigh,10.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.0,0.0,1.0,0.0
culver,0.3,rayleigh,12.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.0,,,
culver,0.3,rayleigh,12.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.0,,,
culver,0.3,rayleigh,12.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.0,,,
culver,0.3,rayleigh,12.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.0,0.13272727272727272,0.8672727272727273,0.0
culver,0.3,rayleigh,12.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.0,0.13272727272727272,0.8672727272727273,0.0
culver,0.3,rayleigh,12.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.0,0.0,1.0,0.0
culver,0.3,rayleigh,14.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.0,,,
culver,0.3,rayleigh,14.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.0,,,
culver,0.3,rayleigh,14.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.0,,,
culver,0.3,rayleigh,14.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.0,0.13272727272727272,0.8672727272727273,0.0
culver,0.3,rayleigh,14.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.0,0.13272727272727272,0.8672727272727273,0.0
culver,0.3,rayleigh,14.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.0,0.0,1.0,0.0
culver,0.3,rayleigh,16.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.0,,,
culver,0.3,rayleigh,16.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.0,,,
culver,0.3,rayleigh,16.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.0,,,
culver,0.3,rayleigh,16.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.0,0.13272727272727272,0.8672727272727273,0.0
culver,0.3,rayleigh,16.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.0,0.13272727272727272,0.8672727272727273,0.0
culver,0.3,rayleigh,16.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.0,0.0,1.0,0.0
culver,0.3,rayleigh,18.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.0,,,
culver,0.3,rayleigh,18.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.0,,,
culver,0.3,rayleigh,18.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.0,,,
culver,0.3,rayleigh,18.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.0,0.13272727272727272,0.8672727272727273,0.0
culver,0.3,rayleigh,18.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.0,0.13272727272727272,0.8672727272727273,0.0
culver,0.3,rayleigh,18.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.0,0.0,1.0,0.0
culver,0.3,rayleigh,20.0,fixed_L,0.8466425654545454,0.023999999999999997,550,1.0,0.0,,,
culver,0.3,rayleigh,20.0,fixed_F,0.7690167563636363,0.99,550,1.0,0.0,,,
culver,0.3,rayleigh,20.0,feature_ceiling,0.9059019533667091,0.99,550,1.0,0.0,,,
culver,0.3,rayleigh,20.0,oracle_masked,0.8466811327272727,0.020814545454545454,550,1.0,0.0,0.13272727272727272,0.8672727272727273,0.0
culver,0.3,rayleigh,20.0,oracle_lambda,0.8466811327272727,0.020814545454545454,550,1.0,0.0,0.13272727272727272,0.8672727272727273,0.0
culver,0.3,rayleigh,20.0,catosg,0.8466425654545454,0.023999999999999997,550,1.0,0.0,0.0,1.0,0.0
