realisation,F1_RL,F1_RF,F1_tau,B_RL,B_RF,B_tau,dF_RL_RF,dB_RL_RF,dF_RL_tau,dB_RL_tau
20,0.9068553674725774,0.9127994201684533,0.9086846703013699,0.023636363636363643,0.15993636363636363,0.31233636363636363,-0.005944052695875834,-0.13629999999999998,-0.0018293028287924562,-0.2887
21,0.9068059204901109,0.9127261811815773,0.9078242125182726,0.02357575757575758,0.15553333333333333,0.3274606060606061,-0.00592026069146645,-0.13195757575757575,-0.001018292028161727,-0.30388484848484854
22,0.9067767825278921,0.9134311099967571,0.9093362812189566,0.023636363636363643,0.16281515151515152,0.3147757575757576,-0.006654327468865073,-0.13917878787878787,-0.0025594986910645323,-0.291139393939394
23,0.9068565929106892,0.91349583521817,0.9091483699416619,0.02407575757575758,0.15600909090909093,0.30745757575757576,-0.006639242307480808,-0.13193333333333335,-0.0022917770309727192,-0.2833818181818182
24,0.9067443353787081,0.9134076914925032,0.9091636066482182,0.023600000000000003,0.16531515151515153,0.31038484848484854,-0.006663356113795094,-0.14171515151515152,-0.002419271269510026,-0.28678484848484853
25,0.9067426344589423,0.9131931141068279,0.9091227703638058,0.02362424242424243,0.16483939393939395,0.3303878787878788,-0.0064504796478855875,-0.14121515151515152,-0.002380135904863523,-0.30676363636363635
26,0.906690460819381,0.9130627974980968,0.9093837424565787,0.023587878787878793,0.16575454545454546,0.3172151515151515,-0.00637233667871584,-0.14216666666666666,-0.002693281637197731,-0.29362727272727274
27,0.9067593526537474,0.9135168272165142,0.9089344385492512,0.023636363636363643,0.1623757575757576,0.3299,-0.006757474562766763,-0.13873939393939394,-0.0021750858955037478,-0.3062636363636364
28,0.9068353962477728,0.9139242582243047,0.90944365468077,0.023660606060606063,0.17314545454545457,0.3191666666666667,-0.007088861976531913,-0.1494848484848485,-0.002608258432997279,-0.29550606060606066
29,0.9068455725536916,0.9123817565219381,0.9077980597752512,0.023636363636363643,0.1501666666666667,0.3157515151515152,-0.005536183968246511,-0.12653030303030305,-0.0009524872215596059,-0.2921151515151516
30,0.906788587755288,0.9132473503530945,0.908958391453286,0.023648484848484853,0.16286363636363635,0.3138,-0.006458762597806422,-0.1392151515151515,-0.0021698036979980184,-0.29015151515151516
