sample_id,late_num_pred,late_num_gt,late_tp,late_fp,late_fn,late_precision,late_recall,late_f1,late_payload_Mbit,early_num_pred,early_num_gt,early_tp,early_fp,early_fn,early_precision,early_recall,early_f1,early_payload_Mbit,intermediate_num_pred,intermediate_num_gt,intermediate_tp,intermediate_fp,intermediate_fn,intermediate_precision,intermediate_recall,intermediate_f1,intermediate_payload_Mbit,compressed_num_pred,compressed_num_gt,compressed_tp,compressed_fp,compressed_fn,compressed_precision,compressed_recall,compressed_f1,compressed_payload_Mbit,late_f1_gain_over_late,late_gain_per_extra_Mbit,early_f1_gain_over_late,early_gain_per_extra_Mbit,intermediate_f1_gain_over_late,intermediate_gain_per_extra_Mbit,compressed_f1_gain_over_late,compressed_gain_per_extra_Mbit,best_method_by_f1,best_level_by_f1,best_f1,best_payload_Mbit,num_cavs,cav_keys,ego_num_objects,ego_origin_lidar_shape_0,ego_origin_lidar_shape_1,pcd_num_points,pcd_mean_range,pcd_max_range,pcd_std_range,pcd_near_20m,pcd_mid_20_50m,pcd_far_50_80m,pcd_very_far_80m,pcd_front_points,pcd_back_points,pcd_left_points,pcd_right_points,pcd_front_far_30m,pcd_front_far_50m,pcd_density_0_20,pcd_density_20_50,pcd_density_50_80,est_snr_db,bler_16qam,effective_compressed_f1,channel_oracle
1324,46,50,44,2,6,0.9565217391304348,0.88,0.9166666666666666,0.024,53,50,49,4,1,0.9245283018867924,0.98,0.9514563106796116,7.68,49,50,46,3,4,0.9387755102040816,0.92,0.9292929292929292,126.8,56,50,47,9,3,0.8392857142857143,0.94,0.8867924528301886,1.98,0.0,,0.0347896440129449,0.0045441018825685,0.0126262626262626,9.959505447610472e-05,-0.029874213836478,-0.0152731154583221,early,raw_level,0.9514563106796116,7.68,5,ego|1016|971|980|989,44,49407,4,49407,11.338594436645508,80.57017517089844,11.071030616760254,42750,5774,882,1,24427,24980,24828,24579,1698,574,34.01936908589263,0.8752006108691464,0.0719870050292572,2.498397709830096,1.0,0.0,late
1325,48,50,44,4,6,0.9166666666666666,0.88,0.8979591836734694,0.024,53,50,47,6,3,0.8867924528301887,0.94,0.912621359223301,7.68,50,50,47,3,3,0.94,0.94,0.94,126.8,56,50,48,8,2,0.8571428571428571,0.96,0.9056603773584904,1.98,0.0,,0.0146621755498316,0.0019151221982538,0.0420408163265305,0.000331614945467,0.0077011936850209,0.003937215585389,intermediate,feature_level,0.94,126.8,5,ego|1016|971|980|989,44,49302,4,49302,11.295852661132812,80.55485534667969,11.032281875610352,42707,5730,863,2,24410,24892,24716,24586,1693,566,33.98515077312787,0.8685312608729145,0.0704362645581054,7.465977604695375,0.8900516796478468,0.09957583730006324,late
1326,47,50,44,3,6,0.9361702127659576,0.88,0.9072164948453608,0.024,51,50,47,4,3,0.9215686274509804,0.94,0.9306930693069309,7.68,49,50,46,3,4,0.9387755102040816,0.92,0.9292929292929292,126.8,55,50,47,8,3,0.8545454545454545,0.94,0.8952380952380952,1.98,0.0,,0.0234765744615699,0.0030664282212081,0.0220764344475684,0.0001741373323623,-0.0119783996072656,-0.0061239261795836,early,raw_level,0.9306930693069309,7.68,5,ego|1016|971|980|989,43,49353,4,49353,11.325942993164062,80.55773162841797,11.075411796569824,42722,5755,875,1,24448,24905,24837,24516,1701,565,33.997087393859765,0.8723206642798644,0.0714156795925171,4.763477020178543,1.0,0.0,late
1327,47,50,44,3,6,0.9361702127659576,0.88,0.9072164948453608,0.024,53,50,49,4,1,0.9245283018867924,0.98,0.9514563106796116,7.68,48,50,46,2,4,0.9583333333333334,0.92,0.9387755102040816,126.8,54,50,46,8,4,0.8518518518518519,0.92,0.8846153846153846,1.98,0.0,,0.0442398158342507,0.0057784503440766,0.0315590153587208,0.000248935250826,-0.0226011102299762,-0.0115547598312761,early,raw_level,0.9514563106796116,7.68,5,ego|1016|971|980|989,43,49334,4,49334,11.34188747406006,80.54977416992188,11.083571434020996,42663,5794,876,1,24425,24909,24868,24466,1726,577,33.95013668564766,0.8782321335947063,0.0714972975120514,0.08817732644886167,1.0,0.0,late
1328,45,50,42,3,8,0.9333333333333332,0.84,0.8842105263157894,0.024,55,50,47,8,3,0.8545454545454545,0.94,0.8952380952380952,7.68,47,50,46,1,4,0.9787234042553192,0.92,0.9484536082474226,126.8,55,50,46,9,4,0.8363636363636363,0.92,0.8761904761904761,1.98,0.0,,0.0110275689223057,0.0014403825656094,0.0642430819316332,0.0005067448249797,-0.0080200501253133,-0.0041002301254158,intermediate,feature_level,0.9484536082474226,126.8,5,ego|1016|971|980|989,43,49478,4,49478,11.31315803527832,80.55289459228516,11.064237594604492,42836,5770,870,2,24477,25001,24869,24609,1708,563,34.08780571142214,0.8745943063240345,0.0710075899948456,0.6582423543867288,1.0,0.0,late
1329,46,50,42,4,8,0.9130434782608696,0.84,0.8749999999999999,0.024,52,50,48,4,2,0.9230769230769232,0.96,0.9411764705882352,7.68,49,50,47,2,3,0.9591836734693876,0.94,0.9494949494949496,126.8,54,50,48,6,2,0.8888888888888888,0.96,0.923076923076923,1.98,0.0,,0.0661764705882353,0.0086437396275124,0.0744949494949496,0.000587610821409,0.0480769230769231,0.0245792040270568,intermediate,feature_level,0.9494949494949496,126.8,5,ego|1016|971|980|989,43,49621,4,49621,11.317137718200684,80.5656509399414,11.049171447753906,42935,5822,862,2,24569,25052,24932,24689,1733,549,34.16658740825263,0.8824762654104902,0.0703546466385711,19.80107230710215,0.0,0.923076923076923,compressed
1330,48,50,42,6,8,0.875,0.84,0.8571428571428572,0.024,51,50,46,5,4,0.9019607843137256,0.92,0.9108910891089108,7.68,49,50,46,3,4,0.9387755102040816,0.92,0.9292929292929292,126.8,53,50,45,8,5,0.8490566037735849,0.9,0.8737864077669903,1.98,0.0,,0.0537482319660537,0.0070204064741449,0.072150072150072,0.0005691145970063,0.0166435506241331,0.0085089727117245,intermediate,feature_level,0.9292929292929292,126.8,5,ego|1016|971|980|989,43,49499,4,49499,11.33876609802246,80.56814575195312,11.108071327209473,42811,5802,884,2,24498,25001,24910,24589,1733,560,34.067911343535656,0.8794447426849302,0.0721502408683258,4.902889670902457,1.0,0.0,late
1331,46,50,42,4,8,0.9130434782608696,0.84,0.8749999999999999,0.024,51,50,48,3,2,0.9411764705882352,0.96,0.9504950495049505,7.68,49,50,47,2,3,0.9591836734693876,0.94,0.9494949494949496,126.8,56,50,48,8,2,0.8571428571428571,0.96,0.9056603773584904,1.98,0.0,,0.0754950495049505,0.0098608998830917,0.0744949494949496,0.000587610821409,0.0306603773584904,0.0156750395493305,early,raw_level,0.9504950495049505,7.68,5,ego|1016|971|980|989,43,49477,4,49477,11.335267066955566,79.99569702148438,11.094315528869627,42791,5791,895,0,24485,24992,24878,24599,1741,572,34.051995849226465,0.8777774051858723,0.0730480379832032,0.8165520278572602,1.0,0.0,late
1332,45,50,40,5,10,0.8888888888888888,0.8,0.8421052631578948,0.024,52,50,49,3,1,0.9423076923076924,0.98,0.9607843137254902,7.68,50,50,46,4,4,0.92,0.92,0.92,126.8,53,50,46,7,4,0.8679245283018868,0.92,0.8932038834951457,1.98,0.0,,0.1186790505675954,0.015501443386572,0.0778947368421052,0.0006144281002879,0.0510986203372508,0.0261240390272243,early,raw_level,0.9607843137254902,7.68,5,ego|1016|971|980|989,41,49352,4,49352,11.350651741027832,80.55723571777344,11.09897804260254,42644,5820,887,1,24397,24955,24869,24483,1739,561,33.93501696605392,0.8821731131379342,0.0723950946269288,12.520195796162263,0.025,0.870873786407767,compressed
1333,45,49,39,6,10,0.8666666666666667,0.7959183673469388,0.8297872340425533,0.024,49,49,47,2,2,0.9591836734693876,0.9591836734693876,0.9591836734693876,7.68,48,49,45,3,4,0.9375,0.9183673469387756,0.9278350515463918,126.8,53,49,45,8,4,0.8490566037735849,0.9183673469387756,0.8823529411764707,1.98,0.0,,0.1293964394268344,0.0169013113148947,0.0980478175038385,0.0007733941558641,0.0525657071339173,0.0268740834017982,early,raw_level,0.9591836734693876,7.68,5,ego|1016|971|980|989,41,49451,4,49451,11.323192596435549,80.57122039794922,11.059947967529297,42757,5817,876,1,24469,24982,24903,24548,1742,557,34.02493950890084,0.8817183847291002,0.0714972975120514,11.032820947810224,0.206346072285583,0.7002828773950739,late
1334,46,49,40,6,9,0.8695652173913043,0.8163265306122449,0.8421052631578948,0.024,51,49,47,4,2,0.9215686274509804,0.9591836734693876,0.94,7.68,49,49,46,3,3,0.9387755102040816,0.9387755102040816,0.9387755102040816,126.8,54,49,45,9,4,0.8333333333333334,0.9183673469387756,0.8737864077669903,1.98,0.0,,0.0978947368421052,0.0127866688665236,0.0966702470461868,0.000762527978846,0.0316811446090955,0.0161969041968791,early,raw_level,0.94,7.68,5,ego|1016|971|980|989,41,49497,4,49497,11.309051513671877,80.53619384765625,11.069917678833008,42846,5753,897,1,24510,24987,24951,24546,1728,568,34.09576345857674,0.8720175120073085,0.0732112738222718,7.777030384336321,0.8667227211747759,0.11645587470165214,late
1335,47,49,41,6,8,0.8723404255319149,0.8367346938775511,0.8541666666666667,0.024,51,49,47,4,2,0.9215686274509804,0.9591836734693876,0.94,7.68,49,49,45,4,4,0.9183673469387756,0.9183673469387756,0.9183673469387756,126.8,53,49,46,7,3,0.8679245283018868,0.9387755102040816,0.9019607843137256,1.98,0.0,,0.0858333333333333,0.0112112504353883,0.0642006802721087,0.000506410363729,0.0477941176470588,0.0244346204739564,early,raw_level,0.94,7.68,5,ego|1016|971|980|989,41,49396,4,49396,11.342445373535156,80.56037902832031,11.12611484527588,42719,5760,915,2,24467,24929,24894,24502,1756,591,33.99470006971338,0.8730785449612545,0.0746803963738893,14.66663667351066,0.01666704158111676,0.8869277664170321,compressed
1336,47,50,43,4,7,0.9148936170212766,0.86,0.8865979381443299,0.024,49,50,46,3,4,0.9387755102040816,0.92,0.9292929292929292,7.68,48,50,45,3,5,0.9375,0.9,0.9183673469387756,126.8,55,50,44,11,6,0.8,0.88,0.8380952380952381,1.98,0.0,,0.0426949911485994,0.005576670735188,0.0317694087944456,0.0002505948191648,-0.0485027000490917,-0.024796881415691,early,raw_level,0.9292929292929292,7.68,5,ego|1016|971|980|989,42,49415,4,49415,11.323688507080078,80.5722427368164,11.083613395690918,42739,5767,908,1,24396,25019,24795,24620,1731,577,34.01061556402257,0.8741395779152005,0.0741090709371492,18.739658031103893,0.0,0.8380952380952381,late
1337,46,50,43,3,7,0.9347826086956522,0.86,0.8958333333333334,0.024,49,50,46,3,4,0.9387755102040816,0.92,0.9292929292929292,7.68,48,50,44,4,6,0.9166666666666666,0.88,0.8979591836734694,126.8,55,50,44,11,6,0.8,0.88,0.8380952380952381,1.98,0.0,,0.0334595959595959,0.0043703756478051,0.002125850340136,1.6768555090364227e-05,-0.0577380952380952,-0.0295184535982082,early,raw_level,0.9292929292929292,7.68,5,ego|1016|971|980|989,42,49343,4,49343,11.317153930664062,80.54838562011719,11.070332527160645,42686,5755,900,2,24380,24963,24861,24482,1751,580,33.96843950410322,0.8723206642798644,0.0734561275808747,7.927105047896658,0.8554671214077506,0.1211323172963614,late
1338,48,50,42,6,8,0.875,0.84,0.8571428571428572,0.024,53,50,47,6,3,0.8867924528301887,0.94,0.912621359223301,7.68,48,50,46,2,4,0.9583333333333334,0.92,0.9387755102040816,126.8,55,50,45,10,5,0.8181818181818182,0.9,0.8571428571428572,1.98,0.0,,0.0554785020804438,0.0072464083177173,0.0816326530612244,0.0006439125154699,0.0,0.0,intermediate,feature_level,0.9387755102040816,126.8,5,ego|1016|971|980|989,42,49526,4,49526,11.318710327148438,80.55326080322266,11.090049743652344,42845,5759,921,1,24524,25002,24951,24575,1740,590,34.09496768386128,0.8729269688249764,0.0751701038910951,7.506516538308022,0.8870112596268984,0.09684749174837279,late
1339,48,50,43,5,7,0.8958333333333334,0.86,0.8775510204081632,0.024,52,50,46,6,4,0.8846153846153846,0.92,0.9019607843137256,7.68,46,50,44,2,6,0.9565217391304348,0.88,0.9166666666666666,126.8,53,50,44,9,6,0.8301886792452831,0.88,0.8543689320388349,1.98,0.0,,0.0244097639055623,0.003188318169483,0.0391156462585033,0.0003085414136627,-0.0231820883693283,-0.011851783419902,intermediate,feature_level,0.9166666666666666,126.8,5,ego|1016|971|980|989,42,49385,4,49385,11.336905479431152,80.02776336669922,11.090021133422852,42687,5768,929,1,24412,24973,24953,24432,1744,601,33.96923527881868,0.8742911540514784,0.0758230472473696,10.283666957811556,0.3468124454103332,0.5580631534358318,late
1340,48,50,42,6,8,0.875,0.84,0.8571428571428572,0.024,50,50,47,3,3,0.94,0.94,0.94,7.68,50,50,46,4,4,0.92,0.92,0.92,126.8,54,50,42,12,8,0.7777777777777778,0.84,0.8076923076923077,1.98,0.0,,0.0828571428571427,0.0108225108225108,0.0628571428571428,0.0004958126369118,-0.0494505494505495,-0.0252814669992584,early,raw_level,0.94,7.68,5,ego|1016|971|980|989,42,49473,4,49473,11.31891632080078,80.55480194091797,11.078076362609863,42797,5748,927,1,24475,24998,24894,24579,1744,596,34.056770497519224,0.8712596313259185,0.075659811408301,4.689521994492807,1.0,0.0,late
1341,46,50,40,6,10,0.8695652173913043,0.8,0.8333333333333333,0.024,51,50,46,5,4,0.9019607843137256,0.92,0.9108910891089108,7.68,48,50,44,4,6,0.9166666666666666,0.88,0.8979591836734694,126.8,54,50,45,9,5,0.8333333333333334,0.9,0.8653846153846153,1.98,0.0,,0.0775577557755776,0.0101303233771653,0.0646258503401361,0.000509764074747,0.032051282051282,0.0163861360180378,early,raw_level,0.9108910891089108,7.68,5,ego|1016|971|980|989,40,49477,4,49477,11.345632553100586,80.55362701416016,11.108354568481444,42756,5791,928,2,24419,25058,24923,24554,1755,600,34.02414373418539,0.8777774051858723,0.0757414293278353,3.479478216809073,1.0,0.0,late
1342,48,50,42,6,8,0.875,0.84,0.8571428571428572,0.024,52,50,46,6,4,0.8846153846153846,0.92,0.9019607843137256,7.68,49,50,46,3,4,0.9387755102040816,0.92,0.9292929292929292,126.8,53,50,46,7,4,0.8679245283018868,0.92,0.8932038834951457,1.98,0.0,,0.0448179271708684,0.0058539612292147,0.072150072150072,0.0005691145970063,0.0360610263522884,0.0184361075420697,intermediate,feature_level,0.9292929292929292,126.8,5,ego|1016|971|980|989,41,49594,4,49594,11.33576774597168,79.98734283447266,11.090935707092283,42873,5787,934,0,24498,25096,25008,24586,1758,611,34.11724937589414,0.8771711006407603,0.0762311368450411,7.773620322307475,0.8669784758269393,0.1188153419798212,late
1343,47,50,41,6,9,0.8723404255319149,0.82,0.8453608247422681,0.024,52,50,46,6,4,0.8846153846153846,0.92,0.9019607843137256,7.68,48,50,46,2,4,0.9583333333333334,0.92,0.9387755102040816,126.8,53,50,45,8,5,0.8490566037735849,0.9,0.8737864077669903,1.98,0.0,,0.0565999595714574,0.0073928891812248,0.0934146854618135,0.000736848342445,0.0284255830247222,0.0145325066588559,intermediate,feature_level,0.9387755102040816,126.8,5,ego|1016|971|980|989,40,49471,4,49471,11.337116241455078,80.01377868652344,11.092175483703612,42742,5794,934,1,24452,25019,24950,24521,1771,608,34.013002888168955,0.8782321335947063,0.0762311368450411,13.540380548439337,0.025,0.8519417475728156,compressed
1344,49,50,43,6,7,0.8775510204081632,0.86,0.8686868686868686,0.024,51,50,47,4,3,0.9215686274509804,0.94,0.9306930693069309,7.68,47,50,44,3,6,0.9361702127659576,0.88,0.9072164948453608,126.8,54,50,44,10,6,0.8148148148148148,0.88,0.8461538461538461,1.98,0.0,,0.0620062006200621,0.0080990335188168,0.0385296261584922,0.0003039189291229,-0.0225330225330224,-0.0115199501702568,early,raw_level,0.9306930693069309,7.68,5,ego|1016|971|980|989,41,49623,4,49623,11.34336757659912,80.53938293457031,11.127123832702637,42880,5785,956,2,24620,25003,24966,24657,1800,630,34.12281979890236,0.8768679483682044,0.0780267310747958,0.2954000983890026,1.0,0.0,late
1345,47,50,40,7,10,0.851063829787234,0.8,0.8247422680412372,0.024,52,50,46,6,4,0.8846153846153846,0.92,0.9019607843137256,7.68,49,50,45,4,5,0.9183673469387756,0.9,0.9090909090909092,126.8,54,50,45,9,5,0.8333333333333334,0.9,0.8653846153846153,1.98,0.0,,0.0772185162724884,0.0100860130972424,0.0843486410496718,0.0006653360340259,0.0406423473433781,0.0207782961878211,intermediate,feature_level,0.9090909090909092,126.8,5,ego|1016|971|980|989,41,49474,4,49474,11.315695762634276,79.99287414550781,11.07786750793457,42758,5765,951,0,24445,25029,24931,24543,1742,624,34.02573528361631,0.8738364256426444,0.0776186414771243,2.767904953522886,1.0,0.0,late
1346,47,50,40,7,10,0.851063829787234,0.8,0.8247422680412372,0.024,51,50,46,5,4,0.9019607843137256,0.92,0.9108910891089108,7.68,50,50,46,4,4,0.92,0.92,0.92,126.8,54,50,43,11,7,0.7962962962962963,0.86,0.826923076923077,1.98,0.0,,0.0861488210676737,0.0112524583421726,0.0952577319587628,0.0007513861610932,0.0021808088818398,0.0011149329661757,intermediate,feature_level,0.92,126.8,5,ego|1016|971|980|989,41,49616,4,49616,11.319612503051758,79.99861145019531,11.091720581054688,42908,5759,949,0,24546,25070,24956,24660,1773,629,34.145101490935225,0.8729269688249764,0.0774554056380557,16.16216242741167,0.0,0.826923076923077,compressed
1347,47,50,39,8,11,0.8297872340425532,0.78,0.8041237113402062,0.024,53,50,48,5,2,0.9056603773584906,0.96,0.9320388349514565,7.68,47,50,44,3,6,0.9361702127659576,0.88,0.9072164948453608,126.8,54,50,44,10,6,0.8148148148148148,0.88,0.8461538461538461,1.98,0.0,,0.1279151236112501,0.0167078270129637,0.1030927835051546,0.0008131884860316,0.0420301348136399,0.0214877989844784,early,raw_level,0.9320388349514565,7.68,5,ego|1016|971|980|989,42,49499,4,49499,11.315832138061523,80.52386474609375,11.08603286743164,42792,5760,946,1,24525,24974,24912,24587,1769,627,34.05279162394193,0.8730785449612545,0.0772105518794528,6.6429058327953205,0.9517820625403509,0.040799793235087686,late
1348,45,50,41,4,9,0.9111111111111112,0.82,0.8631578947368421,0.024,50,50,47,3,3,0.94,0.94,0.94,7.68,48,50,43,5,7,0.8958333333333334,0.86,0.8775510204081632,126.8,55,50,43,12,7,0.7818181818181819,0.86,0.819047619047619,1.98,0.0,,0.0768421052631578,0.0100368476049056,0.0143931256713211,0.000113531943517,-0.0441102756892231,-0.0225512656897868,early,raw_level,0.94,7.68,5,ego|1016|971|980|989,41,49461,4,49461,11.301867485046388,80.5740966796875,11.043598175048828,42764,5759,936,2,24458,25003,24881,24580,1758,616,34.03050993190906,0.8729269688249764,0.0763943726841097,11.183118284517322,0.17816532165300214,0.6731217365508744,late
1349,47,50,43,4,7,0.9148936170212766,0.86,0.8865979381443299,0.024,50,50,45,5,5,0.9,0.9,0.9,7.68,48,50,46,2,4,0.9583333333333334,0.92,0.9387755102040816,126.8,55,50,44,11,6,0.8,0.88,0.8380952380952381,1.98,0.0,,0.0134020618556701,0.0017505305454114,0.0521775720597518,0.0004115729480323,-0.0485027000490917,-0.024796881415691,intermediate,feature_level,0.9387755102040816,126.8,5,ego|1016|971|980|989,41,49494,4,49494,11.316706657409668,79.98363494873047,11.05808448791504,42781,5771,942,0,24554,24940,24905,24589,1760,616,34.04403810207187,0.8747458824603124,0.0768840802013156,1.1098737094370947,1.0,0.0,late
1350,47,50,42,5,8,0.8936170212765957,0.84,0.8659793814432989,0.024,50,50,46,4,4,0.92,0.92,0.92,7.68,47,50,45,2,5,0.9574468085106383,0.9,0.9278350515463918,126.8,54,50,44,10,6,0.8148148148148148,0.88,0.8461538461538461,1.98,0.0,,0.0540206185567011,0.0070559846599661,0.0618556701030929,0.000487913091619,-0.0198255352894527,-0.0101357542379615,intermediate,feature_level,0.9278350515463918,126.8,5,ego|1016|971|980|989,40,49419,4,49419,11.322338104248049,80.56368255615234,11.082491874694824,42705,5762,951,1,24504,24915,24879,24540,1765,625,33.98355922369695,0.8733816972338104,0.0776186414771243,11.015470200670372,0.20959933737430536,0.6688005606832801,late
1351,47,50,42,5,8,0.8936170212765957,0.84,0.8659793814432989,0.024,52,50,48,4,2,0.9230769230769232,0.96,0.9411764705882352,7.68,46,50,44,2,6,0.9565217391304348,0.88,0.9166666666666666,126.8,53,50,44,9,6,0.8301886792452831,0.88,0.8543689320388349,1.98,0.0,,0.0751970891449363,0.0098219813407701,0.0506872852233677,0.0003998176722989,-0.0116104494044639,-0.0059358125789693,early,raw_level,0.9411764705882352,7.68,5,ego|1016|971|980|989,40,49467,4,49467,11.278921127319336,80.57308197021484,11.036587715148926,42805,5708,952,2,24484,24983,24861,24606,1742,612,34.063136695242896,0.8651965858747986,0.0777002593966586,0.554761867177409,1.0,0.0,late
1352,46,50,41,5,9,0.8913043478260869,0.82,0.8541666666666666,0.024,53,50,47,6,3,0.8867924528301887,0.94,0.912621359223301,7.68,47,50,43,4,7,0.9148936170212766,0.86,0.8865979381443299,126.8,55,50,44,11,6,0.8,0.88,0.8380952380952381,1.98,0.0,,0.0584546925566343,0.0076351479305948,0.0324312714776632,0.0002558155445641,-0.0160714285714285,-0.0082164767747589,early,raw_level,0.912621359223301,7.68,5,ego|1016|971|980|989,40,49472,4,49472,11.274085998535156,80.55012512207031,11.020515441894531,42812,5721,937,2,24465,25007,24908,24564,1715,615,34.06870711825111,0.8671670756464126,0.076475990603644,4.145168724228643,1.0,0.0,late
1353,48,50,43,5,7,0.8958333333333334,0.86,0.8775510204081632,0.024,52,50,45,7,5,0.8653846153846154,0.9,0.8823529411764707,7.68,49,50,46,3,4,0.9387755102040816,0.92,0.9292929292929292,126.8,53,50,42,11,8,0.7924528301886793,0.84,0.8155339805825242,1.98,0.0,,0.0048019207683074,0.0006272101317015,0.051741908884766,0.0004081364681388,-0.062017039825639,-0.0317060530805925,intermediate,feature_level,0.9292929292929292,126.8,5,ego|1016|971|980|989,40,49554,4,49554,11.310222625732422,80.54058074951172,11.073442459106444,42834,5777,941,2,24504,25050,24911,24643,1739,619,34.08621416199122,0.8756553392779803,0.0768024622817812,8.95793597077896,0.6344644065747339,0.29810669755070246,late
1354,47,50,42,5,8,0.8936170212765957,0.84,0.8659793814432989,0.024,50,50,46,4,4,0.92,0.92,0.92,7.68,48,50,45,3,5,0.9375,0.9,0.9183673469387756,126.8,53,50,40,13,10,0.7547169811320755,0.8,0.7766990291262137,1.98,0.0,,0.0540206185567011,0.0070559846599661,0.0523879654954766,0.0004132325163712,-0.0892803523170852,-0.0456443519003503,early,raw_level,0.92,7.68,5,ego|1016|971|980|989,40,49290,4,49290,11.293479919433594,80.55717468261719,11.033949851989746,42624,5733,931,2,24384,24906,24806,24484,1701,603,33.91910147174473,0.8689859892817485,0.0759862830864382,10.476246030049921,0.31070386936563976,0.5353756354441633,late
