frame,n_cav,has_collab,n_box_p0.0,f1_p0.0,n_box_p0.001,f1_p0.001,lost_elem_frac_p0.001,lost_cw_p0.001,n_box_p0.01,f1_p0.01,lost_elem_frac_p0.01,lost_cw_p0.01,n_box_p0.05,f1_p0.05,lost_elem_frac_p0.05,lost_cw_p0.05,n_box_p0.1,f1_p0.1,lost_elem_frac_p0.1,lost_cw_p0.1,n_box_p0.25,f1_p0.25,lost_elem_frac_p0.25,lost_cw_p0.25,n_box_p0.5,f1_p0.5,lost_elem_frac_p0.5,lost_cw_p0.5
1197,2,1,19,0.717948717948718,19,0.717948717948718,0.001077,13,19,0.717948717948718,0.0096,118,19,0.717948717948718,0.050438,633,18,0.7368421052631577,0.102953,1292,17,0.7027027027027027,0.253118,3172,16,0.6666666666666665,0.502771,6278
1198,2,1,19,0.7692307692307692,19,0.7692307692307692,0.001418,18,18,0.7368421052631577,0.010344,128,19,0.7692307692307692,0.051897,643,19,0.7692307692307692,0.100997,1253,15,0.6857142857142857,0.2534,3159,16,0.7777777777777777,0.500058,6261
1199,2,1,17,0.7567567567567567,17,0.7567567567567567,0.000937,11,17,0.7567567567567567,0.011514,143,15,0.8,0.046389,577,15,0.8,0.104417,1302,17,0.7567567567567567,0.249237,3118,13,0.6666666666666667,0.500651,6273
1200,2,1,18,0.7894736842105262,18,0.7894736842105262,0.001387,17,18,0.7894736842105262,0.010607,131,18,0.7894736842105262,0.047946,601,18,0.7894736842105262,0.099666,1241,14,0.7058823529411764,0.243815,3037,15,0.6857142857142857,0.50062,6264
1201,2,1,20,0.8000000000000002,19,0.8205128205128205,0.000992,12,20,0.8000000000000002,0.009305,120,16,0.7777777777777777,0.0523,650,18,0.8421052631578948,0.103064,1287,20,0.8000000000000002,0.247254,3097,19,0.7692307692307692,0.494817,6191
1202,2,1,19,0.7692307692307692,19,0.7692307692307692,0.000736,9,19,0.7692307692307692,0.010837,135,18,0.7894736842105262,0.051054,639,18,0.7368421052631577,0.104779,1310,18,0.8421052631578948,0.256753,3205,21,0.7317073170731706,0.497491,6225
1203,2,1,16,0.7777777777777777,16,0.7777777777777777,0.001364,17,16,0.7777777777777777,0.009775,120,15,0.8,0.049106,606,15,0.8571428571428571,0.1003,1256,16,0.7222222222222223,0.244744,3051,15,0.6857142857142857,0.494167,6210
1204,2,1,19,0.7692307692307692,19,0.7692307692307692,0.001627,21,19,0.7692307692307692,0.010529,129,18,0.7368421052631577,0.051199,636,20,0.75,0.102899,1280,17,0.7027027027027027,0.247949,3113,19,0.717948717948718,0.503632,6287
1205,2,1,18,0.8421052631578948,18,0.8421052631578948,0.001023,12,19,0.8205128205128205,0.010304,125,19,0.8205128205128205,0.049007,607,18,0.8421052631578948,0.097071,1208,15,0.8,0.252765,3149,19,0.7692307692307692,0.496733,6222
1206,2,1,17,0.7567567567567567,17,0.7567567567567567,0.000628,9,16,0.7777777777777777,0.010871,135,16,0.7777777777777777,0.04941,621,18,0.7368421052631577,0.096552,1210,18,0.7894736842105262,0.247407,3078,21,0.7804878048780488,0.50983,6375
1207,2,1,20,0.8000000000000002,20,0.8000000000000002,0.000395,5,20,0.8000000000000002,0.010057,123,20,0.8000000000000002,0.051546,635,19,0.7692307692307692,0.097777,1223,19,0.7692307692307692,0.251939,3143,20,0.75,0.494395,6200
1208,2,1,19,0.7692307692307692,19,0.7692307692307692,0.000937,11,19,0.7692307692307692,0.008934,112,17,0.7567567567567567,0.049307,609,17,0.7567567567567567,0.099582,1238,13,0.787878787878788,0.25081,3132,15,0.6857142857142857,0.504742,6323
1209,2,1,17,0.7567567567567567,17,0.7567567567567567,0.001387,17,17,0.7567567567567567,0.009716,119,18,0.7368421052631577,0.050468,629,18,0.7894736842105262,0.10142,1260,12,0.7499999999999999,0.24739,3097,19,0.8717948717948718,0.502641,6285
1210,2,1,18,0.7894736842105262,18,0.7894736842105262,0.000969,12,18,0.7894736842105262,0.009708,120,18,0.7894736842105262,0.050449,632,16,0.7777777777777777,0.098145,1219,15,0.8,0.254981,3175,16,0.6666666666666665,0.504207,6301
1211,2,1,16,0.7777777777777777,16,0.7777777777777777,0.001193,16,16,0.7777777777777777,0.010185,123,16,0.7777777777777777,0.050383,630,15,0.6857142857142857,0.099675,1246,17,0.7567567567567567,0.251583,3156,15,0.7428571428571429,0.506235,6329
1212,2,1,18,0.7368421052631577,18,0.7368421052631577,0.000852,10,18,0.7368421052631577,0.010924,134,17,0.7567567567567567,0.049632,618,19,0.6666666666666667,0.100714,1254,16,0.6666666666666665,0.246852,3080,15,0.6285714285714286,0.49812,6227
1213,2,1,20,0.8000000000000002,20,0.8000000000000002,0.001395,18,20,0.8000000000000002,0.010348,130,19,0.7692307692307692,0.05327,667,17,0.7567567567567567,0.102265,1274,19,0.8205128205128205,0.252204,3154,17,0.7567567567567567,0.511552,6390
1214,2,1,16,0.7777777777777777,16,0.7777777777777777,0.000937,11,16,0.7777777777777777,0.009274,118,16,0.7777777777777777,0.052422,656,14,0.7058823529411764,0.097238,1211,13,0.7272727272727274,0.247243,3081,16,0.6666666666666665,0.504305,6317
1215,2,1,19,0.7692307692307692,19,0.7692307692307692,0.001108,14,19,0.7692307692307692,0.009559,118,18,0.7368421052631577,0.048588,607,17,0.7567567567567567,0.105879,1328,15,0.6285714285714286,0.254309,3163,15,0.5714285714285715,0.510203,6363
1216,2,1,19,0.8205128205128205,19,0.8205128205128205,0.000767,9,19,0.8205128205128205,0.011134,142,18,0.7894736842105262,0.049679,619,16,0.8333333333333334,0.107469,1328,15,0.7428571428571429,0.25525,3167,16,0.6666666666666665,0.49358,6182
1217,2,1,18,0.7894736842105262,18,0.7894736842105262,0.000682,8,18,0.7894736842105262,0.010375,130,17,0.8108108108108107,0.050808,638,17,0.8108108108108107,0.104048,1302,16,0.7777777777777777,0.257363,3210,12,0.625,0.498289,6233
1218,2,1,18,0.7894736842105262,18,0.7894736842105262,0.001193,15,18,0.7894736842105262,0.010093,128,18,0.7894736842105262,0.049356,612,17,0.8108108108108107,0.103392,1287,15,0.7428571428571429,0.245287,3059,13,0.6666666666666667,0.499552,6251
1219,2,1,18,0.7894736842105262,18,0.7894736842105262,0.000875,12,18,0.7894736842105262,0.012411,152,17,0.7567567567567567,0.046668,584,17,0.8108108108108107,0.101654,1264,15,0.7428571428571429,0.249389,3128,18,0.7894736842105262,0.498285,6241
1220,2,1,18,0.7894736842105262,18,0.7894736842105262,0.000821,10,18,0.7894736842105262,0.009947,127,18,0.7894736842105262,0.052317,655,18,0.7894736842105262,0.103646,1281,17,0.7567567567567567,0.245422,3072,19,0.717948717948718,0.496932,6223
1221,2,1,19,0.8205128205128205,19,0.8205128205128205,0.000736,9,19,0.8205128205128205,0.010375,128,17,0.7567567567567567,0.048037,602,18,0.8421052631578948,0.104443,1294,18,0.8421052631578948,0.25592,3194,17,0.7027027027027027,0.494011,6172
1222,2,1,17,0.8108108108108107,17,0.8108108108108107,0.000457,6,18,0.7894736842105262,0.010267,129,17,0.8108108108108107,0.048861,612,18,0.7894736842105262,0.100666,1254,18,0.7368421052631577,0.258839,3207,16,0.6666666666666665,0.505637,6325
1223,2,1,17,0.7567567567567567,17,0.7567567567567567,0.000511,6,16,0.7222222222222223,0.010804,133,15,0.7428571428571429,0.050193,630,18,0.7368421052631577,0.095931,1207,15,0.6857142857142857,0.246059,3076,15,0.5714285714285715,0.498385,6223
1224,2,1,18,0.7368421052631577,18,0.7368421052631577,0.001426,19,18,0.7368421052631577,0.010752,131,17,0.7567567567567567,0.052224,643,17,0.7027027027027027,0.103854,1287,15,0.6857142857142857,0.253862,3167,17,0.7567567567567567,0.501055,6263
1225,2,1,19,0.8205128205128205,19,0.8205128205128205,0.000821,10,19,0.8205128205128205,0.01059,130,19,0.7692307692307692,0.04773,604,19,0.8205128205128205,0.099629,1239,19,0.8205128205128205,0.249459,3114,18,0.631578947368421,0.502071,6294
1226,2,1,17,0.7567567567567567,17,0.7567567567567567,0.001782,22,17,0.7567567567567567,0.009716,120,17,0.7567567567567567,0.04857,609,17,0.7567567567567567,0.098954,1236,14,0.588235294117647,0.251955,3137,15,0.6857142857142857,0.501195,6276
1227,2,1,18,0.7894736842105262,18,0.7894736842105262,0.000969,12,18,0.7894736842105262,0.010211,125,18,0.7894736842105262,0.051284,645,18,0.7894736842105262,0.105974,1325,16,0.7777777777777777,0.245559,3064,15,0.6857142857142857,0.503363,6306
1228,2,1,17,0.7567567567567567,17,0.7567567567567567,0.000341,4,17,0.7567567567567567,0.010157,123,17,0.7567567567567567,0.048217,601,17,0.7567567567567567,0.099337,1234,16,0.7777777777777777,0.250168,3129,15,0.6857142857142857,0.505446,6322
1229,2,1,16,0.7777777777777777,16,0.7777777777777777,0.001075,13,16,0.7777777777777777,0.01058,127,16,0.7777777777777777,0.048378,605,16,0.7777777777777777,0.102261,1281,16,0.7777777777777777,0.254333,3179,16,0.7777777777777777,0.498209,6234
1230,2,1,18,0.7894736842105262,18,0.7894736842105262,0.000937,11,18,0.7894736842105262,0.009995,124,15,0.7428571428571429,0.050529,634,17,0.8108108108108107,0.100465,1250,16,0.7222222222222223,0.246822,3089,16,0.7222222222222223,0.503152,6312
1231,2,1,20,0.75,20,0.75,0.001023,12,20,0.75,0.010381,131,18,0.7368421052631577,0.048498,613,19,0.7692307692307692,0.105364,1302,17,0.7567567567567567,0.25128,3142,18,0.631578947368421,0.498616,6236
1232,2,1,17,0.7567567567567567,17,0.7567567567567567,0.000767,9,16,0.6666666666666665,0.010055,125,18,0.7368421052631577,0.049389,615,16,0.7222222222222223,0.102811,1282,16,0.6111111111111112,0.249679,3125,13,0.6666666666666667,0.501216,6283
1233,2,1,17,0.8108108108108107,17,0.8108108108108107,0.001255,16,17,0.8108108108108107,0.009754,121,17,0.8108108108108107,0.04855,597,16,0.7777777777777777,0.096993,1202,17,0.8108108108108107,0.252001,3154,18,0.7368421052631577,0.499314,6256
1234,2,1,46,0.8297872340425533,46,0.8297872340425533,0.00048,6,48,0.8333333333333334,0.010824,135,46,0.851063829787234,0.049232,616,45,0.7956989247311829,0.101452,1262,44,0.7608695652173914,0.254268,3190,40,0.7727272727272727,0.498088,6232
1235,2,1,45,0.8602150537634408,45,0.8602150537634408,0.000565,7,46,0.8297872340425533,0.009639,121,45,0.8387096774193549,0.050506,629,43,0.8131868131868132,0.10023,1245,44,0.7608695652173914,0.252891,3149,43,0.7472527472527473,0.497527,6217
1236,2,1,45,0.8387096774193549,45,0.8387096774193549,0.001418,18,46,0.851063829787234,0.008352,106,45,0.8387096774193549,0.048139,599,45,0.8172043010752689,0.101602,1273,42,0.7999999999999999,0.249945,3128,44,0.8043478260869567,0.505928,6324
1237,2,1,45,0.8602150537634408,45,0.8602150537634408,0.000457,6,45,0.8602150537634408,0.008562,109,45,0.8387096774193549,0.049977,620,49,0.8041237113402061,0.10002,1243,46,0.851063829787234,0.251541,3145,45,0.7956989247311829,0.505234,6321
1238,2,1,46,0.851063829787234,46,0.851063829787234,0.001131,15,46,0.851063829787234,0.009706,119,43,0.8131868131868132,0.053309,662,44,0.7826086956521738,0.10005,1239,40,0.7954545454545454,0.24901,3111,40,0.7045454545454546,0.497424,6217
1239,2,1,46,0.851063829787234,46,0.851063829787234,0.000969,12,46,0.851063829787234,0.009033,114,44,0.8043478260869567,0.049651,622,44,0.8260869565217391,0.09791,1223,41,0.8314606741573034,0.251891,3143,50,0.7551020408163266,0.495453,6199
1240,2,1,45,0.8602150537634408,44,0.8695652173913043,0.00079,10,45,0.8602150537634408,0.010302,127,43,0.8351648351648352,0.048916,614,44,0.8260869565217391,0.102316,1283,41,0.7415730337078651,0.250014,3127,44,0.7826086956521738,0.498443,6251
1241,2,1,46,0.8723404255319149,46,0.8723404255319149,0.000821,10,45,0.8602150537634408,0.011241,142,47,0.8631578947368421,0.049466,622,43,0.8791208791208791,0.097534,1216,42,0.7999999999999999,0.256132,3203,41,0.7865168539325843,0.504991,6296
1242,2,1,44,0.8478260869565218,44,0.8478260869565218,0.001162,14,44,0.8478260869565218,0.008736,108,43,0.8131868131868132,0.051446,644,46,0.8297872340425533,0.104144,1296,45,0.7956989247311829,0.255744,3187,42,0.7777777777777777,0.500304,6274
1243,2,1,43,0.8791208791208791,43,0.8791208791208791,0.000798,10,43,0.8791208791208791,0.010183,127,44,0.8695652173913043,0.049945,621,45,0.8387096774193549,0.103078,1288,46,0.8085106382978724,0.258221,3220,47,0.7368421052631579,0.502675,6285
1244,2,1,45,0.8387096774193549,45,0.8387096774193549,0.000511,7,45,0.8387096774193549,0.009344,115,43,0.8571428571428572,0.049629,624,42,0.8444444444444444,0.103781,1294,44,0.8043478260869567,0.255177,3174,47,0.7999999999999999,0.503673,6319
1245,2,1,46,0.8297872340425533,46,0.8297872340425533,0.001387,17,46,0.8297872340425533,0.011172,139,44,0.8478260869565218,0.046921,583,45,0.8387096774193549,0.097844,1219,46,0.7872340425531915,0.256476,3210,41,0.7191011235955055,0.49887,6253
1246,2,1,46,0.851063829787234,46,0.851063829787234,0.001278,15,46,0.851063829787234,0.009985,126,47,0.8421052631578947,0.052041,649,44,0.8478260869565218,0.104525,1311,46,0.851063829787234,0.253324,3173,48,0.7708333333333333,0.500565,6266
1247,2,1,46,0.851063829787234,46,0.851063829787234,0.000852,10,47,0.8421052631578947,0.010739,132,46,0.851063829787234,0.050578,634,48,0.8333333333333334,0.100993,1258,46,0.7659574468085107,0.243776,3042,44,0.7391304347826088,0.500683,6253
1248,2,1,48,0.8333333333333334,48,0.8333333333333334,0.000829,11,48,0.8333333333333334,0.01028,125,46,0.8297872340425533,0.048858,613,47,0.8210526315789474,0.10443,1299,45,0.8172043010752689,0.256074,3205,44,0.7826086956521738,0.506841,6334
1249,2,1,45,0.8695652173913044,45,0.8695652173913044,0.001108,13,45,0.8695652173913044,0.009932,122,43,0.8666666666666666,0.051097,631,41,0.8636363636363636,0.099692,1238,43,0.8222222222222222,0.258479,3222,41,0.7954545454545454,0.506308,6340
1250,2,1,46,0.8387096774193549,46,0.8387096774193549,0.000852,11,46,0.8387096774193549,0.010134,124,45,0.8478260869565217,0.048903,615,46,0.8387096774193549,0.101698,1272,46,0.8172043010752688,0.249997,3130,40,0.7586206896551724,0.503907,6315
1251,2,1,47,0.8421052631578947,47,0.8421052631578947,0.000937,12,47,0.8421052631578947,0.009406,121,45,0.8602150537634408,0.051575,645,45,0.8387096774193549,0.098011,1228,48,0.8125,0.250932,3116,40,0.8181818181818182,0.498504,6243
1252,2,1,47,0.8421052631578947,47,0.8421052631578947,0.000883,11,46,0.8297872340425533,0.009313,116,46,0.8297872340425533,0.049636,619,49,0.8041237113402061,0.102647,1293,46,0.8085106382978724,0.249885,3126,45,0.7956989247311829,0.503159,6289
1253,2,1,47,0.8421052631578947,47,0.8421052631578947,0.000821,10,47,0.8210526315789474,0.011373,138,46,0.8297872340425533,0.05145,639,45,0.8387096774193549,0.104766,1313,45,0.8387096774193549,0.252294,3138,44,0.7608695652173914,0.504014,6310
1254,2,1,45,0.8387096774193549,45,0.8387096774193549,0.000798,10,45,0.8387096774193549,0.009839,124,45,0.8172043010752689,0.050717,628,40,0.7954545454545454,0.105158,1314,45,0.7741935483870969,0.256926,3197,46,0.7872340425531915,0.501499,6264
1255,2,1,45,0.8387096774193549,45,0.8387096774193549,0.000875,11,46,0.851063829787234,0.01031,128,46,0.851063829787234,0.051464,640,47,0.7999999999999999,0.107952,1357,46,0.7872340425531915,0.249671,3105,39,0.7816091954022988,0.505653,6333
1256,2,1,44,0.8478260869565218,44,0.8478260869565218,0.001449,18,44,0.8260869565217391,0.008979,114,46,0.8297872340425533,0.051144,632,46,0.8085106382978724,0.106492,1337,44,0.8043478260869567,0.25071,3125,46,0.723404255319149,0.499015,6242
1257,2,1,49,0.8571428571428571,49,0.8571428571428571,0.000906,11,48,0.8659793814432989,0.008887,111,47,0.8541666666666667,0.048364,604,48,0.8247422680412372,0.099632,1239,45,0.8297872340425533,0.249267,3122,44,0.7741935483870968,0.503293,6288
1258,2,1,48,0.8659793814432989,48,0.8659793814432989,0.001054,13,49,0.8571428571428571,0.00997,122,49,0.8571428571428571,0.04913,619,43,0.8043478260869564,0.101902,1277,46,0.8,0.246629,3076,44,0.7741935483870968,0.497753,6216
1259,2,1,46,0.8421052631578948,45,0.8297872340425533,0.001449,18,44,0.8602150537634408,0.009459,118,45,0.851063829787234,0.051717,650,46,0.8210526315789473,0.1085,1354,45,0.8297872340425533,0.25334,3173,43,0.8043478260869564,0.507792,6340
1260,2,1,48,0.8041237113402061,49,0.7959183673469388,0.000767,9,47,0.8125,0.010304,132,47,0.7708333333333333,0.049675,619,46,0.8210526315789473,0.103631,1296,45,0.8085106382978723,0.253056,3160,44,0.7526881720430106,0.503048,6298
1261,2,1,46,0.8421052631578948,46,0.8421052631578948,0.000937,12,46,0.8421052631578948,0.010141,124,46,0.8421052631578948,0.054594,683,46,0.7789473684210526,0.10299,1285,48,0.8041237113402061,0.252773,3159,43,0.7608695652173914,0.495975,6217
1262,2,1,45,0.7872340425531914,45,0.7872340425531914,0.000883,11,46,0.8421052631578948,0.009111,113,46,0.8,0.048834,615,44,0.8172043010752688,0.102649,1266,47,0.7916666666666665,0.248653,3115,46,0.7368421052631581,0.501162,6276
1263,2,1,45,0.8085106382978723,45,0.8085106382978723,0.000775,11,46,0.8,0.009125,112,48,0.8041237113402061,0.054282,672,45,0.7659574468085106,0.104635,1311,47,0.7916666666666665,0.250153,3109,43,0.7391304347826086,0.506736,6353
1264,2,1,46,0.8,46,0.8,0.000744,10,46,0.8210526315789473,0.009499,118,46,0.8,0.04941,625,44,0.8387096774193548,0.097783,1229,45,0.7872340425531914,0.250689,3127,48,0.7422680412371135,0.502216,6280
1265,2,1,45,0.8297872340425533,45,0.8297872340425533,0.001301,17,44,0.8387096774193548,0.010211,126,44,0.8387096774193548,0.051261,640,45,0.8297872340425533,0.104769,1297,44,0.7741935483870968,0.252209,3157,42,0.7252747252747253,0.497077,6235
1266,2,1,45,0.851063829787234,45,0.851063829787234,0.001333,16,45,0.851063829787234,0.010893,134,45,0.851063829787234,0.048906,605,45,0.8723404255319148,0.100495,1256,41,0.8222222222222222,0.253462,3159,41,0.7555555555555555,0.498427,6261
1267,2,1,47,0.8333333333333334,47,0.8333333333333334,0.001193,14,47,0.8333333333333334,0.010452,129,45,0.851063829787234,0.050471,628,48,0.8041237113402061,0.097768,1210,42,0.7912087912087913,0.252091,3152,46,0.7157894736842104,0.508529,6377
1268,2,1,48,0.8247422680412372,48,0.8247422680412372,0.001232,18,49,0.8163265306122449,0.011139,139,45,0.8085106382978723,0.049017,609,46,0.8210526315789473,0.102054,1268,43,0.782608695652174,0.244665,3058,42,0.7472527472527472,0.504251,6318
1269,2,1,48,0.845360824742268,48,0.845360824742268,0.000542,7,46,0.8210526315789473,0.010783,138,47,0.8333333333333334,0.052672,658,43,0.8695652173913043,0.096876,1210,44,0.8172043010752688,0.250464,3125,42,0.7912087912087913,0.504871,6327
1270,2,1,47,0.8333333333333334,47,0.8333333333333334,0.001341,17,47,0.8541666666666667,0.009211,112,47,0.8541666666666667,0.053854,662,47,0.8541666666666667,0.101078,1254,46,0.7157894736842104,0.25214,3156,46,0.7578947368421053,0.501201,6277
1271,2,1,48,0.845360824742268,48,0.845360824742268,0.000992,12,48,0.845360824742268,0.009522,121,48,0.845360824742268,0.046575,585,45,0.8297872340425533,0.103715,1292,43,0.8695652173913043,0.248693,3109,43,0.7391304347826086,0.503301,6302
1272,2,1,49,0.8571428571428571,49,0.8571428571428571,0.001085,15,49,0.8571428571428571,0.009824,120,48,0.845360824742268,0.048918,614,48,0.845360824742268,0.099232,1231,43,0.8043478260869564,0.25354,3163,45,0.7659574468085106,0.503224,6315
1273,2,1,47,0.875,47,0.875,0.001,13,46,0.8631578947368421,0.009821,122,46,0.8631578947368421,0.052729,649,45,0.8297872340425533,0.098379,1226,42,0.7912087912087913,0.249886,3111,41,0.8222222222222222,0.504068,6313
1274,2,1,47,0.875,47,0.875,0.000906,11,47,0.875,0.010816,133,48,0.8659793814432989,0.051219,644,47,0.8333333333333334,0.105253,1326,47,0.8333333333333334,0.247091,3089,40,0.7865168539325842,0.503991,6312
1275,2,1,47,0.8541666666666667,47,0.8541666666666667,0.000713,9,45,0.8723404255319148,0.010599,135,47,0.8333333333333334,0.049554,630,47,0.8333333333333334,0.098497,1224,47,0.7708333333333333,0.250375,3128,43,0.782608695652174,0.504662,6323
1276,2,1,47,0.8541666666666667,47,0.8541666666666667,0.000937,11,47,0.8541666666666667,0.010482,132,44,0.8387096774193548,0.049053,613,49,0.8367346938775511,0.103845,1294,45,0.7659574468085106,0.252523,3167,44,0.7741935483870968,0.4912,6142
1277,2,1,47,0.875,47,0.875,0.001216,15,48,0.8659793814432989,0.009374,119,47,0.875,0.048446,600,44,0.8172043010752688,0.100246,1246,41,0.8222222222222222,0.249476,3124,44,0.7526881720430106,0.505863,6323
1278,2,1,48,0.8659793814432989,48,0.8659793814432989,0.001162,14,48,0.8659793814432989,0.009631,118,48,0.8659793814432989,0.046874,584,47,0.8541666666666667,0.103178,1293,44,0.7956989247311828,0.244025,3045,45,0.7659574468085106,0.49362,6180
1279,2,1,48,0.8865979381443299,48,0.8865979381443299,0.000713,9,47,0.875,0.009134,112,48,0.8865979381443299,0.049794,629,46,0.8631578947368421,0.103466,1278,46,0.8,0.257938,3213,44,0.7956989247311828,0.49867,6238
1280,2,1,47,0.8541666666666667,47,0.8541666666666667,0.001108,14,47,0.8541666666666667,0.009831,120,46,0.8421052631578948,0.054098,666,46,0.8421052631578948,0.102135,1279,40,0.7640449438202247,0.255567,3193,41,0.7333333333333334,0.495035,6202
