realisation,F1_RF,F1_tau,B_RF,B_tau,dF,dB
162,0.9111512366961004,0.9074648810876598,0.06865454545454545,0.07425151515151515,0.0036863556084406612,-0.0055969696969696975
163,0.9111032323901963,0.9068999407006568,0.0710939393939394,0.07376363636363638,0.004203291689539479,-0.0026696969696969747
164,0.910895126022717,0.907142415857285,0.06816666666666667,0.06546969696969697,0.003752710165432105,0.0026969696969696977
165,0.9110722854158685,0.9073190109621224,0.06573939393939394,0.07717878787878789,0.0037532744537460694,-0.011439393939393944
166,0.9107366575025876,0.9072700228089391,0.06815454545454547,0.06400606060606061,0.003466634693648496,0.00414848484848486
167,0.9107626592672513,0.9074944959482741,0.06476363636363636,0.07571515151515151,0.0032681633189771686,-0.010951515151515157
168,0.9112324728007785,0.9071158175852138,0.0710939393939394,0.06595757575757576,0.004116655215564702,0.005136363636363647
169,0.9110670514037826,0.907212764314773,0.06869090909090908,0.06986060606060607,0.0038542870890095893,-0.0011696969696969872
170,0.9109842942953194,0.9070179616416297,0.06915454545454547,0.08205757575757576,0.003966332653689619,-0.012903030303030291
171,0.9106770949751715,0.9074370938476128,0.06327575757575758,0.07278787878787879,0.0032400011275586227,-0.009512121212121208
172,0.9107849614434373,0.9069570484268935,0.06525151515151516,0.06937272727272728,0.003827913016543838,-0.004121212121212123
173,0.9105874946993511,0.9070948133593856,0.06525151515151514,0.06742121212121212,0.0034926813399654977,-0.0021696969696969742
174,0.9108610591415381,0.9069968272329277,0.06475151515151517,0.07278787878787879,0.003864231908610405,-0.00803636363636362
175,0.9113855534330645,0.9071406115393404,0.0716060606060606,0.08254545454545455,0.004244941893724041,-0.010939393939393943
176,0.9110232887410915,0.9073483256203415,0.06819090909090911,0.0762030303030303,0.0036749631207499966,-0.008012121212121193
177,0.9107851437323886,0.9067496605655346,0.0657151515151515,0.07425151515151517,0.0040354831668539815,-0.008536363636363661
178,0.9103383663730513,0.9076109934561843,0.060360606060606066,0.07083636363636366,0.002727372916866977,-0.01047575757575759
179,0.9112116898108661,0.9074235021659443,0.06865454545454545,0.07327575757575758,0.0037881876449218366,-0.004621212121212123
180,0.9109865147205561,0.90707718798004,0.06770303030303029,0.07717878787878787,0.003909326740516139,-0.009475757575757582
